player_idx,mean,sd,q05,q25,q50,q75,q95,athlete_id,athlete_display_name,athlete_position_abbreviation,team_id,team_abbreviation
454,1.733876856482384,0.3373328867214508,1.2286302092301093,1.493934083232267,1.7051841223436695,1.9518833515923153,2.322413108758822,4781746,Javon Small,G,29,MEM
102,1.7307632606843788,0.41383623913582684,1.1509610959308045,1.440508844323892,1.682342205417199,1.9554776821327613,2.486897540494624,3138161,Cody Martin,SF,11,IND
375,1.7249523927017685,0.5561881028227951,0.9846992013913525,1.3217850460260707,1.6470666649535879,2.0324920733418694,2.7458312403922926,4593043,John Tonje,G,2,BOS
288,1.7226004895924705,0.4055892290841624,1.1527892086302793,1.429049135713009,1.6756103363486998,1.9561895047043865,2.4458681715011075,4432179,MarJon Beauchamp,F,20,PHI
348,1.7189847430562328,0.3730535626290109,1.1640022578464864,1.4552140895234091,1.6852027077654195,1.9469474856364781,2.3888624390504996,4565201,Malaki Branham,G,27,WSH
78,1.7171839470684707,0.1897747839029066,1.4180995865787154,1.585765599821511,1.708737967751597,1.836882765638585,2.0488608449079715,3078576,Derrick White,G,2,BOS
436,1.708189424349123,0.21563528842213078,1.3767291541213236,1.5583012139399748,1.6941713681354869,1.847178238258036,2.0769880699857937,4702382,Tristan da Silva,F,19,ORL
473,1.7057328530875568,0.5501520766158332,0.9643065078988391,1.3205442502831568,1.625001482408385,2.0033992553531252,2.7249785698936333,4898238,John Poulakidas,G,6,DAL
285,1.7019950037790792,0.21266936335678946,1.3649973601690653,1.5556347389342648,1.6917895284460958,1.8442204503718993,2.064113665346006,4432171,Moses Moody,G,9,GS
428,1.698344653477837,0.21633259600123073,1.360279033743032,1.550076669068463,1.688356129302782,1.8376985834823634,2.0674435851501327,4701232,Mark Williams,C,21,PHX
86,1.6967542600574321,0.2922031760665523,1.243320456514844,1.4938687746857058,1.6759934355510828,1.88047805761055,2.2101867017153762,3133626,Kenrich Williams,G,25,OKC
491,1.696570202755157,0.37727558424819807,1.1602548196087699,1.4320944595887168,1.6496279104094227,1.914381172002804,2.384985729712999,5060631,Adou Thiero,F,13,LAL
147,1.6957842021411824,0.25799561515361114,1.303581424890967,1.5179885625973473,1.67941414511849,1.8530491601065315,2.1406365160461087,4066211,Robert Williams III,C,22,POR
195,1.6930502561847336,0.37263402795529,1.1578806823241454,1.4321392070188899,1.6534886096461323,1.9125571745841203,2.3790894177241113,4278355,Obi Toppin,F,11,IND
409,1.6918852207472503,0.2605248669295908,1.295051513473742,1.5133145036023974,1.675927195854315,1.855365853995543,2.1425073745839702,4683778,Jared McCain,G,20,PHI
83,1.6918532517151839,0.2017933979232829,1.3779401971553529,1.5516845209941388,1.6820010328141404,1.8218257463052354,2.028741211581499,3112335,Nikola Jokic,C,7,DEN
70,1.691383637277828,0.35696786658547336,1.158709378922072,1.4374178941341342,1.6602447987362914,1.9088561576906637,2.3225485581829,3059409,Nigel Hayes-Davis,F,21,PHX
8,1.6883897753945774,0.22716868569265408,1.3406546757539226,1.524981321780942,1.6733631170286196,1.835315855990668,2.0782640481441144,3416,Nicolas Batum,F,12,LAC
135,1.6848188185731214,0.3851979987661856,1.1300887401880886,1.4093634965041457,1.646856241430311,1.9145521264562781,2.376534539180496,3948153,Chris Boucher,F,2,BOS
337,1.682440844069975,0.21571084245666655,1.3485704233382467,1.5259934710631542,1.6692292417645653,1.8244878592552065,2.0608240139982916,4433287,Brandon Miller,F,30,CHA
209,1.6816096341308406,0.27210235943900957,1.2770708643895887,1.4901429456301427,1.6599452624987672,1.8458995803304177,2.172236797477845,4348700,Goga Bitadze,C,19,ORL
230,1.6814288648284668,0.20161555462687558,1.3663918080742066,1.5440922748862251,1.6711231874476438,1.80823274949158,2.0303511486447317,4396971,Naz Reid,C,16,MIN
3,1.6787575191999318,0.4913901674495764,0.9937060958043358,1.3290418177364773,1.6197997700709381,1.9606835538387157,2.5701182669495797,3012,Kyle Lowry,G,20,PHI
35,1.6768499693697065,0.3183252840859897,1.2015072453186408,1.4531654453004388,1.6484117913167158,1.8815993475558186,2.2380882171185927,2489663,Kelly Olynyk,F,24,SA
170,1.675106881903072,0.266662967516426,1.2746876287946216,1.4871854089734169,1.6527766042811702,1.8402854644575521,2.15093807712509,4222252,Isaiah Hartenstein,C,25,OKC
433,1.6745909329906856,0.4110789131686695,1.0937012359870877,1.3867845165815564,1.6285736742392292,1.9050525122324333,2.4257194516534826,4702159,Dillon Jones,F,18,NY
335,1.6745604194104033,0.5063657613200497,0.9682674044112868,1.3113186358744657,1.605462581843332,1.9631939853600155,2.6039327325399246,4433268,Trey Alexander,G,3,NO
113,1.6718960640483842,0.41273203534395686,1.0918381441171807,1.377423782038286,1.625823026729728,1.9097922447361606,2.3970371543757043,3906665,Brandon Clarke,F,29,MEM
427,1.6712812852170646,0.17593625959786016,1.3960520639908034,1.55033426397528,1.663121987221705,1.7872416304623728,1.9659296179002521,4701230,Jalen Johnson,F,1,ATL
16,1.6689831773146262,0.20085795731899206,1.349028979409949,1.5322959249363752,1.6628132601171552,1.797145129452617,2.0149195011718004,3992,James Harden,G,12,LAC
360,1.6682624443637841,0.4670941707930822,1.0000366846152335,1.3495511175555959,1.6084557907708412,1.9303700951021383,2.5309339034913934,4592216,Alondes Williams,G,27,WSH
357,1.6666135284229198,0.5293540906646622,0.9596988958946023,1.290435605973053,1.5947992720170503,1.960041954939416,2.6326730910752967,4591259,Koby Brea,G,21,PHX
307,1.665207470557755,0.3034217513337625,1.2226248750874318,1.4465459019337779,1.6412458436138688,1.8585607382164353,2.19243792334332,4432819,Tre Mann,G,30,CHA
379,1.6612776623703605,0.26357878690942577,1.258498107847609,1.4735310814787645,1.6452611932700556,1.8282327043819053,2.1220994934793844,4593841,Baylor Scheierman,G,2,BOS
319,1.6601491975248184,0.510670602201722,0.9623768350757408,1.2942752113948106,1.5909662654867625,1.9420713411547172,2.5730009500684723,4433133,Jahmir Young,G,14,MIA
185,1.6584260171722531,0.1869465877854462,1.3605138995117072,1.5287575748356979,1.6483456779193162,1.7808007785725102,1.983575264680891,4278039,Nickeil Alexander-Walker,G,1,ATL
221,1.6582105098142776,0.23037207384843533,1.3030539508601595,1.4916022359339929,1.6486573789259737,1.808389955063432,2.050663785263486,4395702,Isaiah Joe,G,25,OKC
362,1.6576392975204262,0.21865386110822205,1.3194895675949916,1.5063218189174332,1.6432920450631672,1.8000421138750327,2.0379419217946877,4592427,Spencer Jones,F,7,DEN
460,1.6571741197069618,0.19306942302505264,1.350938071497095,1.5233469678480638,1.650117880292557,1.777793832037289,1.9860328878082725,4869780,Derik Queen,C,3,NO
521,1.6555848537189066,0.25942530210438763,1.2632705774582211,1.4763751151241393,1.6380184227395425,1.824462307973958,2.0856069325365345,5144126,Will Riley,G,27,WSH
187,1.653961367711373,0.21045253229216765,1.323553756750236,1.5086737028840804,1.6421522058009714,1.78482846815313,2.025367473245327,4278053,Davion Mitchell,G,14,MIA
243,1.65132305168889,0.2674643150876185,1.2378120185565933,1.468033176383936,1.6293682825706703,1.8215653884037444,2.123234002507625,4397227,Vince Williams Jr.,G,29,MEM
394,1.6508368756031782,0.4835618158587934,0.9804967742356617,1.3127351331808983,1.5876171933320637,1.916134433911261,2.525386144168344,4683024,Killian Hayes,G,23,SAC
329,1.6500203334234187,0.29874150511297826,1.199662137904649,1.4344521880814247,1.62837537588274,1.8352633689044433,2.171837774041114,4433218,Jaden Ivey,G,8,DET
339,1.6497283050663716,0.3845426297472767,1.107783353811673,1.3693730490039018,1.606910692340815,1.877124728367155,2.3365276423193717,4433569,Johni Broome,F,20,PHI
534,1.6492862199829408,0.21367980752948953,1.3229331141252267,1.4947632662542492,1.6420123468094359,1.7897141821474136,2.0113553273500977,5211175,Zaccharie Risacher,F,1,ATL
183,1.6482772276803703,0.20428573037250344,1.3344956300723927,1.5091547418075058,1.635528281604364,1.7803530707146873,2.003745198918526,4277961,Jaren Jackson Jr.,F,29,MEM
158,1.647937613744413,0.23415453482385357,1.2730581423291243,1.4908966492872824,1.635847816225629,1.7979686903276078,2.046116975420226,4066372,Kevin Huerter,G,4,CHI
314,1.646964102742495,0.3980890374632761,1.0807239183990969,1.3638971379673346,1.6023401133136679,1.8803337943840517,2.3612904495717295,4432872,Emanuel Miller,F,4,CHI
532,1.6423171581352873,0.4026574595896237,1.0751246917317951,1.3663856932360428,1.5931078578682623,1.8686371824286498,2.377872939778255,5177362,Riley Minix,F,24,SA
543,1.641754793352227,0.39393087592439335,1.0851020853992677,1.3700756499404512,1.5948630532139276,1.8698356125333155,2.362633411114334,5242496,Noa Essengue,F,4,CHI
262,1.6414657416020224,0.19033086458160725,1.3446013431825234,1.5090900626379895,1.6341589528590321,1.7635304173148154,1.968382316515011,4431680,Onyeka Okongwu,F,1,ATL
537,1.6400195984764283,0.28252807419886605,1.2015221646895804,1.4475107500053208,1.6204470311174455,1.8142021637198775,2.1445078302994793,5214637,Noah Penda,F,19,ORL
186,1.6400097840604801,0.23508627616805367,1.2763981782904075,1.4735203722958001,1.6281208717910616,1.7888105247381945,2.0482945688037204,4278049,Daniel Gafford,F,6,DAL
251,1.639128260520195,0.3855089504825037,1.0888586853846929,1.3684037971984133,1.5983173156157104,1.8490432641621128,2.3483723942557626,4397689,Drew Peterson,F,30,CHA
374,1.6378500192120582,0.4114738045817062,1.0632428799735125,1.34443143633445,1.5855602887932485,1.8681420638539037,2.373221173686625,4593041,David Roddy,F,7,DEN
122,1.6373559675653377,0.4065212142889733,1.052322617610327,1.347182692455265,1.5955523020720062,1.8877743982437487,2.3663500006654776,3913180,Garrison Mathews,G,11,IND
139,1.6349202048115472,0.2821690771091068,1.2046823512076128,1.438047544272438,1.6164940520489854,1.8091642232294214,2.1306519057682207,4065654,Jonathan Isaac,F,19,ORL
344,1.6327530744055878,0.4901601052066143,0.9572132658415707,1.2842243204282884,1.5677245341106298,1.9004479621861818,2.510443497376268,4433623,Caleb Houstan,G,1,ATL
252,1.631327927107881,0.4856353751076853,0.9516163788428438,1.2847712534634823,1.5627371148242148,1.9036569156763008,2.532549122240221,4397821,Nate Williams,G,9,GS
43,1.6312235931532588,0.3984895054527786,1.0528536383489497,1.341840310169201,1.589527974012666,1.8833887414227397,2.343002829415119,2578239,Pat Connaughton,G,30,CHA
65,1.6306015601403752,0.22471797976708982,1.2820371721949537,1.4693041772309767,1.621595047114114,1.7746977795954633,2.0247271007286107,3032979,Dennis Schroder,G,23,SAC
336,1.6283360059004373,0.5119694020095676,0.929168482425312,1.2556644410366593,1.5559333395952075,1.906312443323692,2.597483406736769,4433281,Hunter Sallis,G,20,PHI
15,1.6272627584115247,0.1883443410525812,1.3302866295792692,1.4950594218664606,1.6207148101848798,1.7498650179771627,1.9416969757189066,3978,DeMar DeRozan,G,23,SAC
324,1.6265845015944804,0.5212404373672801,0.9082897079244597,1.250313832776737,1.5603088846706887,1.9234701935433787,2.569974489170073,4433149,LJ Cryer,G,9,GS
474,1.6261346154644718,0.5193478411469502,0.9136531515424261,1.2664958606535703,1.5542315724386921,1.9120660826829965,2.5815212048008376,4898369,Curtis Jones,G,7,DEN
421,1.6245709544357585,0.44097467687724295,1.0120524799208501,1.3142275427949157,1.573751194544251,1.8744148229385935,2.3999131325570637,4696317,Miles Kelly,G,6,DAL
478,1.6244060010301622,0.37220335655416303,1.090340859471917,1.354671466524355,1.5829484615657954,1.8551898690058466,2.3096667950237033,4906923,Bobi Klintman,F,8,DET
444,1.6226325090777927,0.5116645565756802,0.9233505151103344,1.2657688141099404,1.552234830652144,1.9022532373213914,2.583505204818147,4703530,Mark Sears,G,15,MIL
119,1.620988500023223,0.22561586734385397,1.2741230272640398,1.4583501205128102,1.6088619501745145,1.7689678939943758,2.009827525686175,3912848,Dean Wade,F,5,CLE
402,1.619968985032987,0.36102235114722225,1.0980495136911166,1.364424311259019,1.5798217461480846,1.834548386280778,2.271006554897468,4683742,Julian Reese,F,27,WSH
246,1.6124121032311591,0.21363799922151502,1.2877599525685715,1.4640981825143986,1.5983592026996916,1.7499023468154955,1.9741206448876873,4397424,Neemias Queta,C,2,BOS
354,1.6118357545773547,0.21648369770067377,1.269672389552253,1.4665359928886237,1.600496503034607,1.7513712288548242,1.9927841176509098,4578893,Vit Krejci,G,1,ATL
202,1.6117589989904573,0.19137971168765663,1.315598533617038,1.477580213585277,1.6037423400787627,1.735259487287618,1.9390612559109153,4278594,Naji Marshall,F,6,DAL
69,1.6102259336580071,0.17861544470240365,1.3324195451855814,1.4854251641212868,1.6009457503869204,1.7263562293526307,1.9213054077202032,3059319,Andrew Wiggins,F,14,MIA
343,1.6097584050478804,0.3969061392041176,1.0475610180941268,1.3281106061643477,1.5644707129132658,1.841932316482513,2.330137832525807,4433622,Chris Livingston,F,5,CLE
206,1.6082313160907311,0.3055618352179192,1.1417815823434774,1.3948568925661744,1.583147018460119,1.7982948017044897,2.155289499432643,4279888,Ja Morant,G,29,MEM
351,1.6026499169946746,0.41155053545315995,1.01494373249646,1.315313524113135,1.567926207341373,1.8425461008579322,2.325101202626082,4576085,JD Davison,G,10,HOU
372,1.6025083100723136,0.3748771102337754,1.0640694461281064,1.336879124650996,1.5610783955305296,1.823516073189493,2.2913339215260042,4592857,Isaiah Crawford,F,10,HOU
182,1.5994232991584176,0.3037052533630132,1.150403755923437,1.387200176527013,1.5761774364034926,1.7845284979764502,2.131665424940297,4277957,Isaiah Livers,F,21,PHX
536,1.5992454437609633,0.36405015591748446,1.070656598839199,1.3385191875152425,1.5620790641374716,1.8181035798186889,2.2562586808081995,5211983,Pacome Dadiet,F,18,NY
126,1.5989878490030405,0.3105688703847361,1.1326942745726951,1.386533533265816,1.5719011617453666,1.7897793777719868,2.138012993724317,3922230,Aaron Holiday,G,10,HOU
353,1.5985210248100028,0.2090953716490464,1.2677664519112875,1.4536615781939137,1.586820485634026,1.7327276467222674,1.9638358442963955,4576087,Peyton Watson,G,7,DEN
46,1.5982134537951471,0.28844677027310245,1.1679062411371672,1.3931375656847238,1.5769080067161756,1.7839265254831278,2.0918160194893236,2581184,Anthony Gill,F,27,WSH
306,1.5975348971142769,0.43918096192486056,0.9748314052307274,1.290774882384351,1.5417575906452643,1.853541235725194,2.3891570612834103,4432817,Johnny Juzang,G,16,MIN
469,1.5972914481506617,0.24266582284767904,1.2280536721483137,1.4239470420920317,1.5841436370266349,1.7565107363395693,2.018824184800964,4896372,Walter Clayton Jr.,G,26,UTAH
505,1.5967132637516608,0.20532589687912356,1.2772888710527999,1.4571844590113663,1.5860431465273521,1.7252133841488178,1.9520472152196793,5105623,Kel'el Ware,C,14,MIA
315,1.5965043383755682,0.49367452705592657,0.9168928146791397,1.2545806989217767,1.5269391862562531,1.8660174570372534,2.493988674036522,4432887,Tyson Etienne,G,17,BKN
371,1.5916276447860487,0.2851425497049804,1.1532002849608458,1.3895846325573322,1.5741857525405023,1.7730888985080124,2.090419457494844,4592829,Quenton Jackson,G,11,IND
401,1.5904212450086166,0.44731509136451236,0.9720183597470798,1.266491059598303,1.5411648541275573,1.8487194947015875,2.3988608405983713,4683736,Kobe Bufkin,G,13,LAL
530,1.5875856267069004,0.22248375078775207,1.243920143910763,1.4327623568316166,1.5756790916312053,1.727332262741774,1.975844691894499,5175643,Egor Demin,G,17,BKN
199,1.5867949538498882,0.3397878755242924,1.0788398925797467,1.3441028672213644,1.558316115306535,1.7928485964917593,2.191843106635709,4278572,Jamal Cain,F,19,ORL
200,1.5865582458771796,0.20256046366652342,1.2697029324729885,1.44169475818597,1.5804726747326168,1.7174896622271787,1.9305868670281334,4278580,Sandro Mamukelashvili,F,28,TOR
79,1.5854747491934489,0.2755886427225179,1.1730152807426009,1.389699611831171,1.5668279055286136,1.7576400646137538,2.059006761085636,3102529,Clint Capela,C,10,HOU
529,1.5838903420220605,0.2030480194609985,1.2696913706381994,1.4390320179085059,1.5720915889480476,1.7208245176991683,1.9373474098652639,5174563,Kyshawn George,F,27,WSH
367,1.583464517331442,0.4761667352560303,0.9337766987902427,1.2473116567368043,1.517443949550053,1.841475086558097,2.472964506552376,4592686,Antonio Reeves,G,30,CHA
254,1.5831552073263404,0.3889042340346601,1.0315438356151139,1.310955826731608,1.5394260548441414,1.8034499373266057,2.2794365721855536,4397885,Dalano Banton,F,12,LAC
184,1.5810271695891176,0.3496175460957974,1.0731444534988963,1.3341228220721209,1.5470907484299585,1.789148236736781,2.2073984886321183,4277964,Xavier Tillman,F,2,BOS
22,1.5804252896387785,0.21008409554769822,1.2521184076498064,1.4357764111557119,1.568340101604846,1.7139967253544206,1.9524399237511119,6440,Tobias Harris,F,8,DET
359,1.5801136403826022,0.36838519198236497,1.047681041228358,1.3258392575701023,1.5436042758806114,1.7977667769242525,2.230727097862621,4592187,Wendell Moore Jr.,F,8,DET
108,1.5797316548253848,0.19227262058662623,1.2727518619262634,1.4487725695053773,1.5695152089627835,1.7010507899784808,1.9132492830994465,3155526,Dillon Brooks,F,21,PHX
138,1.5790548563815348,0.3861155751097854,1.0272232856694135,1.3074769191264068,1.542960949636944,1.8037570119713138,2.2799511538382213,4065648,Jayson Tatum,F,2,BOS
193,1.5743096715854141,0.20097223610565446,1.2604548297070197,1.4346901927609945,1.5661029748274564,1.7023359640106528,1.921455709753975,4278104,Michael Porter Jr.,F,17,BKN
67,1.5733681741524141,0.4737814761334812,0.9175732074776282,1.2357809793350536,1.5108107329130835,1.8453312442570373,2.444286375196193,3059310,Monte Morris,PG,11,IND
547,1.5718304707782143,0.2883087047771845,1.1326762783777242,1.3759344531134963,1.5492816162553875,1.7412648659512397,2.0906699047129624,5289900,Mohamed Diawara,F,18,NY
522,1.568536556068885,0.28537484309139055,1.1349686101498693,1.3715295260321922,1.5518262505703304,1.743658092551018,2.06340460580252,5157066,Johnny Furphy,G,11,IND
424,1.5676260525495138,0.3797133258900457,1.0261826765959703,1.2898304330696748,1.5356171493134823,1.7965867211508066,2.2463243162991002,4700852,Chaz Lanier,G,8,DET
392,1.5653675801759794,0.28497478943742854,1.1413066658268558,1.3640091856857532,1.5414308679977795,1.746403355630615,2.074523845065878,4610139,Jeremy Sochan,F,24,SA
489,1.5647153435582335,0.18746556896616548,1.2722445107897467,1.438650786165158,1.552483878287089,1.6835082017112692,1.8888014403659494,5041939,Cooper Flagg,F,6,DAL
500,1.5643323367703537,0.20721838004312973,1.25098793377357,1.4238611568928077,1.5521766875343552,1.693680449304481,1.9239833555279324,5104157,Victor Wembanyama,F,24,SA
1,1.5642085378377404,0.20147176929362914,1.245819665466893,1.4247189276947916,1.5522383953659105,1.6915758716866085,1.924126210605635,1966,LeBron James,F,13,LAL
441,1.5600002946707254,0.3828908247908552,1.0184942359274782,1.2861065261038447,1.5152693458356663,1.7823214695274372,2.2404459284646956,4702785,Jahmyl Telfort,F,12,LAC
263,1.5596648193761868,0.2803312289807369,1.129287575786903,1.3591567417759187,1.539904770810017,1.7395456029101788,2.0470023695605724,4431684,Trayce Jackson-Davis,F,9,GS
29,1.5561657364799595,0.2699772789610348,1.1449653743607242,1.3639498583753111,1.538706858454045,1.7253139586261703,2.031617555677529,6583,Anthony Davis,F,6,DAL
439,1.5551892804140324,0.3654138112584041,1.0294509126618114,1.2942352211435622,1.519906812209413,1.7661793131467127,2.231050621489592,4702670,Grant Nelson,F,17,BKN
131,1.553691678127952,0.24249509273958747,1.178687737891158,1.385187767211614,1.5380047068345177,1.7086267812982072,1.9758953946034148,3936099,Derrick Jones Jr.,F,12,LAC
527,1.5516485968291513,0.3990187581539519,0.9858183049641166,1.2664756076214294,1.5025031682228103,1.7787981426259205,2.28295526033078,5165257,Trentyn Flowers,F,4,CHI
52,1.5506920863906655,0.3295723818544553,1.0684258444066554,1.3183652750282033,1.516307594085656,1.7518775370129311,2.1399641299437304,2990962,Taurean Prince,F,15,MIL
383,1.5506165588242322,0.2665996257318134,1.147354761361329,1.364920735959343,1.531807106757093,1.7212279468838707,2.017013390279613,4595400,Olivier-Maxence Prosper,F,29,MEM
120,1.547342291450447,0.22066742146780013,1.198342779201248,1.393625084087096,1.5325479612142687,1.6924334992651682,1.925953209547999,3913174,Luke Kennard,G,1,ATL
28,1.547069997138965,0.4396984066868391,0.9284313051367914,1.236925069843544,1.4945603853454457,1.7960044310755228,2.3770046126977564,6580,Bradley Beal,G,12,LAC
466,1.5470484612904787,0.2749806991343244,1.1343693049635242,1.3515140181998353,1.5267430533524124,1.7167079865987573,2.0304416775539673,4873201,Asa Newell,F,1,ATL
432,1.544411598929227,0.38624248401805955,0.9970731206582951,1.2755997865616266,1.5019933929129954,1.7640618247055624,2.228665285588249,4702134,Norchad Omier,F,12,LAC
386,1.544318141789278,0.38443303196620293,1.007064316338228,1.2762968730875568,1.4966689616577376,1.7640398585072612,2.2335357311843773,4597865,Tosan Evbuomwan,F,18,NY
289,1.5438008213806182,0.27600290407397127,1.1221181829069802,1.3518143868251336,1.5180464280930988,1.718681447523647,2.0304022130292214,4432181,Julian Strawther,G,7,DEN
369,1.5424082339652627,0.36584860424649557,1.0175888330687932,1.2880019048828677,1.5093138046891803,1.7532367209417838,2.199061777845903,4592699,Enrique Freeman,F,16,MIN
155,1.5415046707802251,0.2004248968488351,1.229745044780667,1.402680522943935,1.5342701311166618,1.6687677941740957,1.8860466000391525,4066328,Jarrett Allen,C,5,CLE
483,1.5403642605131038,0.26960301526305036,1.135638993820976,1.3527659850273932,1.517260457479464,1.709879565428418,2.0213183161423443,4997537,Tristan Vukcevic,F,27,WSH
14,1.5400040195069526,0.22151039347550475,1.1988448859631828,1.3809969692902746,1.529530571113876,1.6778983993566032,1.9230666035203854,3975,Stephen Curry,G,9,GS
50,1.538954147927958,0.2847575650938419,1.1194092476503659,1.3370389802100093,1.512836615794109,1.7172784707631534,2.0521973602634986,2960236,Maxi Kleber,F,13,LAL
273,1.5370229949053074,0.3116172820485747,1.0762547794521733,1.3097847085937309,1.504749385460101,1.7429375152031379,2.094181716297794,4431778,Christian Koloko,C,13,LAL
99,1.5368445622521456,0.29374523547564896,1.096341870908767,1.3279759497961918,1.5124287791550075,1.7229182649272492,2.061290712615884,3136777,Jae'Sean Tate,F,10,HOU
150,1.5354876874730208,0.18510531800385063,1.2453909381068766,1.4084359268878264,1.5260721092185596,1.6556569641314205,1.8583947887988463,4066261,Bam Adebayo,C,14,MIA
341,1.533257089066839,0.3840681924732919,0.9984921842883702,1.2629068791296993,1.4900167778502338,1.7579820137310416,2.2224868921566245,4433618,Harrison Ingram,F,24,SA
397,1.532873592410739,0.3475699658880778,1.0252223072034168,1.2846856895764194,1.5050525767943874,1.7449550835870162,2.143028841384724,4683686,Nick Smith Jr.,G,13,LAL
41,1.5326739260487992,0.252152362152974,1.1485821158424325,1.3606205238579836,1.5136567588989722,1.684658770872625,1.9791559950874285,2531367,Dwight Powell,F,6,DAL
349,1.53074494063579,0.23857256897813708,1.173383999905565,1.3671511391429667,1.5140293768373456,1.6786934791699037,1.946088231025667,4566434,Franz Wagner,F,19,ORL
464,1.5275036026308586,0.2152098112673409,1.2065572011992787,1.3775200038086974,1.512238713830542,1.6658049041540042,1.8980097313257351,4871145,Josh Giddey,G,4,CHI
106,1.526460399943122,0.17981945201735325,1.2433788193563566,1.4002636087091398,1.5193524255000286,1.642397427916578,1.8331079932648409,3149673,Pascal Siakam,F,11,IND
364,1.523908393504464,0.37538358836701846,0.9862804450393832,1.2624417863209567,1.4722909967852973,1.75114486322441,2.200820301522638,4592461,Jacob Toppin,F,1,ATL
7,1.523227069029132,0.25226432760241607,1.1429441897340877,1.3491569877547234,1.5066982207374333,1.6784220974427029,1.9627478842531254,3213,Al Horford,C,9,GS
220,1.5224903494504627,0.38471869705289674,0.9763355026435245,1.256911548439882,1.4794066265212633,1.7327453422317642,2.2165800864643765,4395676,Buddy Boeheim,F,25,OKC
276,1.52186677171051,0.24150192896351594,1.1445632935868784,1.3511331443975712,1.5069365734985163,1.6749061737589477,1.9370701428661146,4431823,Miles McBride,G,18,NY
164,1.520133886134531,0.22103215924795028,1.1752642313364263,1.3611305290803777,1.5035333210695145,1.6639719536905746,1.9057979034165562,4066457,Austin Reaves,G,13,LAL
275,1.5183141989023174,0.33276059537822844,1.0251354258786667,1.2783193534408683,1.4858976425164365,1.7237996611158501,2.1069893913746967,4431786,Keshad Johnson,F,14,MIA
455,1.5171840610481133,0.3274663008470359,1.0211475277858544,1.2844419458669647,1.4850389590535809,1.7217615243139324,2.095977721460119,4845363,Cam Christie,G,12,LAC
258,1.5167159633417229,0.1752650313091809,1.2400696088356877,1.39732419344109,1.50833860305061,1.6274446006060606,1.8180836111175709,4431671,Jaden McDaniels,F,16,MIN
269,1.5159138013336857,0.16574392168063845,1.2574688740697557,1.4015609803810019,1.5087174656480735,1.6264663807750273,1.8038744431978844,4431736,Toumani Camara,F,22,POR
266,1.5130488240373934,0.325950387695162,1.0350269194945685,1.2800583881984364,1.479459144111519,1.7142865216485503,2.0888666678328756,4431695,Drew Timme,F,13,LAL
91,1.5104867889843026,0.25191218585569575,1.1232320236035338,1.344864495987816,1.497743052188719,1.660373467435214,1.961875393343635,3134908,Jakob Poeltl,C,28,TOR
34,1.5100398097740002,0.3556553715527286,0.9924267239305847,1.2609535999095511,1.4728329056840952,1.7158757026573794,2.155839853206215,2488653,Mason Plumlee,C,30,CHA
518,1.5098212461786626,0.18451113994624718,1.21469005025479,1.3834551289833765,1.502860987864093,1.624149829138485,1.836229699757332,5112087,Jaylen Wells,F,29,MEM
308,1.5097533648163448,0.3489700219864406,0.997514668110475,1.261660601705342,1.4733821855986187,1.7221542736583335,2.1527388451961103,4432821,E.J. Liddell,F,17,BKN
110,1.509436419285995,0.2532539242430887,1.1342181484934033,1.3331633819749436,1.49173636148246,1.663567325174254,1.9416838824888187,3155942,Domantas Sabonis,F,23,SAC
510,1.5090865081035383,0.18111323793405562,1.2236996427070472,1.3849155358179406,1.5040117779815625,1.624402042769845,1.812726561248405,5106060,Jarace Walker,F,11,IND
216,1.5089054754557043,0.18733533735834457,1.2199298827824805,1.376927049921625,1.4981168309140096,1.6312529841664896,1.8375881800926948,4395628,Zion Williamson,F,3,NO
345,1.5069160701630064,0.18703447229658968,1.2113684222961214,1.3758381543162121,1.4985228266550963,1.6357325565083591,1.816512874805245,4433627,Keyonte George,G,26,UTAH
525,1.5053582617457375,0.45332616755235544,0.8840141933373563,1.180050994148091,1.4482763400200587,1.7657775906618312,2.336937537890006,5159925,Nikola Topic,G,25,OKC
445,1.5044223935552279,0.3791168059448053,0.9600219940209965,1.2240137889597975,1.46279484907507,1.7392715852699245,2.175242321479914,4706557,Chris Youngblood,G,25,OKC
213,1.502726232358218,0.3581047161664342,0.9836269843016217,1.2508621830462892,1.4638062674098804,1.716133203327388,2.1482538806708615,4395623,Trey Jemison III,F,18,NY
63,1.501568745861384,0.21910518405969404,1.1648760393750577,1.3450412122488364,1.4892633553748187,1.643606589139495,1.8768725573971548,3032977,Giannis Antetokounmpo,F,15,MIL
267,1.4982173230180893,0.26541353035332227,1.0919488444315115,1.3165532014599008,1.477131062709186,1.6639340507468408,1.9662885242862522,4431714,Jalen Wilson,F,17,BKN
264,1.4966261936146157,0.20665869286377195,1.1766661292895757,1.354524317291851,1.486781798427865,1.624752595784488,1.859544724940593,4431687,Patrick Williams,F,4,CHI
253,1.4965200752042482,0.34754266784025606,0.9974747538452049,1.2467089352922385,1.461046340841722,1.6984466662285957,2.1159605419697756,4397882,Tolu Smith,F,8,DET
468,1.4962868510457101,0.21890297058555913,1.153688423251476,1.3420687725958027,1.481968024199171,1.638645555477453,1.8783423333862284,4895758,Cody Williams,F,26,UTAH
268,1.4944691562057337,0.36488956319118054,0.9684733029237252,1.2358011174255712,1.4542139325983217,1.7036034438547503,2.1477859982475622,4431734,Tristan Enaruna,F,5,CLE
